Class ID,Class Name,Section,Room,Instruction Type,Time
20638,ASTR 101 - Introduction to Astronomy,"02-LEC
Regular",RGC 013 - Auditorium,In Person,MoWeFr 8:00-8:50AM
19672,ASTR 101 - Introduction to Astronomy,"06-LEC
Regular",Zoom,Fully Online,TuTh 2:30-3:45PM
19669,ASTR 101L - Introduction to Astronomy Laboratory,"10-LAB
Regular",MH 664 - Teaching Lab,In Person,We 3:00-5:50PM
