Class ID,Class Name,Section,Room,Instruction Type,Time
17400,CHIN 101 - Fundamental Chinese-A,"01-DIS
Regular",Hum 321B - Lecture Room,In Person,TuTh 10:00AM - 11:15AM
17082,CHIN 101 - Fundamental Chinese-A,"50-DIS
Regular","Zoom
Online",Fully Online,"MoWe 11:30AM - 12:45PM
TBA"
17319,CHIN 101 - Fundamental Chinese-A,"51-DIS
Regular","Zoom
Online",Fully Online,"MoWe 2:30PM - 3:45PM
TBA"
17690,CHIN 102 - Fundamental Chinese-B,"01-DIS
Regular",Hum 321B - Lecture Room,In Person,TuTh 11:30AM - 12:45PM
17083,CHIN 311 - Silk Roads and Ancient Globalization,"01-DIS
Regular",Hum 513 - Lecture Room,In Person,TuTh 11:30AM - 12:45PM
